Product_ID,Product_Name,Material,CO2_per_kg,Recyclability_Score,Biodegradability_Score,Source_Country,Packaging_Type,Transport_Distance_km,Transport_Mode,Delivery_Carbon_kgCO2e,Energy_Consumption_kWh,Water_Usage_Liters,Waste_Generated_kg,Total_Sustainability_Score
P-05871,Aluminum Product 5871,Paper,5.41,0.48,0.24,Brazil,Bioplastic,1606.8,Rail,17.3,99.15,4674.9,4.58,100.0
P-05872,Plastic Product 5872,Paper,1.62,0.58,0.6,UK,Paper,5681.0,Rail,113.71,275.71,912.0,3.82,100.0
P-05873,Polyester Product 5873,Plastic,3.79,0.57,0.72,Vietnam,Paper,6251.8,Sea,22.16,243.83,4732.1,4.85,100.0
P-05874,Glass Product 5874,Leather,14.24,0.52,0.5,Turkey,Plastic,9366.5,Rail,51.44,193.95,4595.6,0.18,100.0
P-05875,Steel Product 5875,Leather,14.1,0.64,0.61,Italy,Cardboard,9549.8,Rail,5.47,271.69,622.3,3.46,100.0
P-05876,Paper Product 5876,Polyester,12.62,0.91,0.53,UK,Plastic,2089.3,Air,97.07,255.05,1886.1,1.06,100.0
P-05877,Steel Product 5877,Glass,5.07,0.63,0.21,Brazil,Cardboard,1592.6,Rail,60.41,50.75,3528.4,1.58,100.0
P-05878,Cotton Product 5878,Cotton,2.23,0.23,0.34,Turkey,Paper,3284.3,Sea,34.76,166.08,1776.9,0.44,100.0
P-05879,Aluminum Product 5879,Aluminum,2.15,0.31,0.4,Brazil,Paper,8825.9,Rail,24.99,100.35,3083.4,3.14,100.0
P-05880,Aluminum Product 5880,Paper,8.93,0.73,0.89,Germany,Bioplastic,8967.4,Road,57.9,294.95,154.6,2.94,100.0
P-05881,Wood Product 5881,Polyester,13.69,0.31,0.5,Turkey,Paper,2454.2,Road,71.24,278.72,834.5,1.78,100.0
P-05882,Leather Product 5882,Wool,14.91,0.52,0.57,Brazil,Plastic,11244.9,Air,50.61,183.67,2494.6,1.29,100.0
P-05883,Wool Product 5883,Glass,7.86,0.44,0.69,Vietnam,Plastic,4599.9,Air,111.39,256.5,4417.3,1.37,100.0
P-05884,Steel Product 5884,Cotton,10.38,0.74,0.52,USA,Recycled,8433.3,Rail,136.19,63.96,2180.0,4.99,100.0
P-05885,Paper Product 5885,Wool,5.14,0.62,0.44,Bangladesh,Plastic,10442.0,Sea,28.79,35.28,4313.1,3.46,100.0
P-05886,Aluminum Product 5886,Polyester,7.82,0.55,0.7,India,Cardboard,4892.1,Air,95.94,158.99,1610.9,2.93,100.0
P-05887,Aluminum Product 5887,Glass,6.47,0.31,0.53,Vietnam,Bioplastic,9640.3,Road,99.99,94.07,4420.8,3.09,100.0
P-05888,Aluminum Product 5888,Wood,8.87,0.64,0.73,Bangladesh,Plastic,10044.9,Air,143.32,172.05,3268.3,3.9,100.0
P-05889,Paper Product 5889,Wood,10.04,0.32,0.5,UK,Plastic,4004.6,Sea,40.61,232.42,2731.2,0.6,100.0
P-05890,Polyester Product 5890,Polyester,1.13,0.56,0.76,Brazil,Paper,9860.7,Sea,19.03,98.15,3656.4,4.83,100.0
P-05891,Wool Product 5891,Plastic,13.43,0.41,0.59,UK,Paper,3875.1,Rail,103.34,240.86,848.0,0.16,100.0
P-05892,Glass Product 5892,Leather,14.49,0.32,0.9,Germany,Recycled,757.2,Road,77.93,98.24,1686.5,1.3,100.0
P-05893,Aluminum Product 5893,Plastic,2.46,0.9,0.63,Germany,Plastic,8050.2,Rail,100.54,30.65,3600.5,4.53,100.0
P-05894,Polyester Product 5894,Steel,3.76,0.73,0.47,China,Plastic,9162.4,Sea,116.86,66.39,777.8,0.9,100.0
P-05895,Plastic Product 5895,Steel,13.47,0.36,0.85,India,Bioplastic,7121.5,Air,10.14,281.58,558.9,1.95,100.0
P-05896,Wood Product 5896,Cotton,4.69,0.43,0.28,Brazil,Paper,8722.2,Road,21.86,138.33,4291.4,4.11,100.0
P-05897,Glass Product 5897,Glass,10.34,0.74,0.83,Turkey,Paper,5243.7,Rail,122.64,34.9,947.1,3.24,100.0
P-05898,Steel Product 5898,Cotton,6.58,0.6,0.77,Italy,Bioplastic,6407.4,Air,86.97,294.35,4193.5,1.6,100.0
P-05899,Glass Product 5899,Cotton,8.19,0.75,0.34,Turkey,Paper,1882.8,Sea,95.9,41.7,4976.0,4.79,100.0
P-05900,Leather Product 5900,Cotton,12.28,0.44,0.32,Vietnam,Bioplastic,10594.0,Rail,86.55,226.43,4707.7,3.49,100.0
P-05901,Plastic Product 5901,Leather,3.33,0.51,0.63,Bangladesh,Cardboard,3134.9,Air,29.28,132.99,4774.3,0.75,100.0
P-05902,Cotton Product 5902,Polyester,2.6,0.24,0.18,Italy,Paper,7167.0,Rail,32.93,282.46,1307.5,2.05,100.0
P-05903,Steel Product 5903,Leather,2.06,0.61,0.7,Vietnam,Recycled,8348.5,Air,97.08,123.79,2921.7,2.18,100.0
P-05904,Wool Product 5904,Wool,3.11,0.52,0.75,Italy,Bioplastic,8488.3,Air,143.86,137.93,1440.7,1.8,100.0
P-05905,Glass Product 5905,Leather,4.25,0.63,0.55,Germany,Plastic,9630.5,Rail,111.12,205.44,2734.4,1.24,100.0
P-05906,Polyester Product 5906,Plastic,1.19,0.8,0.37,Brazil,Plastic,1299.5,Air,137.13,218.15,2749.4,4.99,100.0
P-05907,Glass Product 5907,Polyester,6.44,0.8,0.68,Germany,Recycled,6580.1,Road,7.47,252.77,3442.7,2.07,100.0
P-05908,Leather Product 5908,Glass,10.55,0.62,0.82,Brazil,Paper,8614.0,Air,102.77,38.12,1422.6,3.46,100.0
P-05909,Leather Product 5909,Plastic,7.63,0.59,0.75,Bangladesh,Plastic,2041.1,Rail,106.33,170.91,4953.7,3.7,100.0
P-05910,Plastic Product 5910,Cotton,11.39,0.75,0.23,UK,Cardboard,9601.9,Air,128.56,88.1,4486.8,3.48,100.0
P-05911,Wood Product 5911,Paper,14.69,0.95,0.23,Bangladesh,Bioplastic,3746.3,Rail,109.02,192.42,976.7,0.22,100.0
P-05912,Cotton Product 5912,Steel,9.81,0.41,0.76,Brazil,Plastic,4061.2,Sea,52.56,194.33,4178.6,1.38,100.0
P-05913,Leather Product 5913,Glass,9.92,0.38,0.35,Germany,Cardboard,8471.6,Rail,94.89,175.1,4887.5,0.66,100.0
P-05914,Plastic Product 5914,Paper,11.86,0.22,0.74,Bangladesh,Plastic,6403.3,Road,137.06,82.52,4385.3,2.2,100.0
P-05915,Plastic Product 5915,Polyester,2.37,0.47,0.48,UK,Cardboard,10238.0,Air,15.46,202.19,2383.7,4.47,100.0
P-05916,Paper Product 5916,Cotton,6.7,0.67,0.42,USA,Recycled,9671.6,Road,13.5,217.03,2103.2,4.16,100.0
P-05917,Leather Product 5917,Leather,14.14,0.75,0.7,Germany,Paper,7818.7,Rail,105.54,105.97,2643.1,2.78,100.0
P-05918,Glass Product 5918,Steel,10.0,0.42,0.86,Turkey,Cardboard,9285.5,Road,13.32,298.13,801.6,3.2,100.0
P-05919,Plastic Product 5919,Leather,12.84,0.83,0.49,Brazil,Recycled,5708.0,Rail,101.23,17.65,1226.0,3.91,100.0
P-05920,Cotton Product 5920,Wood,4.53,0.91,0.22,Vietnam,Cardboard,3705.9,Air,129.77,298.02,4116.7,3.89,100.0
P-05921,Wool Product 5921,Plastic,12.13,0.46,0.88,Vietnam,Bioplastic,8441.3,Air,50.04,258.36,1079.2,4.08,100.0
P-05922,Paper Product 5922,Paper,6.35,0.88,0.76,India,Bioplastic,4759.4,Sea,136.32,39.05,819.3,3.21,100.0
P-05923,Paper Product 5923,Paper,2.21,0.23,0.62,Germany,Plastic,1843.8,Sea,71.92,29.41,2645.8,3.13,100.0
P-05924,Wood Product 5924,Wood,5.83,0.83,0.87,Italy,Cardboard,7527.3,Air,73.69,36.4,3419.1,0.92,100.0
P-05925,Leather Product 5925,Leather,7.91,0.2,0.53,Turkey,Cardboard,10858.2,Rail,68.04,66.69,1877.4,0.78,100.0
P-05926,Steel Product 5926,Wood,14.62,0.9,0.7,UK,Bioplastic,3824.5,Air,137.29,106.14,2674.4,3.62,100.0
P-05927,Paper Product 5927,Steel,7.73,0.4,0.47,Germany,Bioplastic,1636.1,Air,26.82,62.59,1635.6,1.3,100.0
P-05928,Cotton Product 5928,Wood,9.29,0.88,0.49,Bangladesh,Cardboard,8052.6,Air,128.81,187.98,3896.2,1.3,100.0
P-05929,Cotton Product 5929,Wood,3.09,0.83,0.24,Germany,Recycled,9983.7,Sea,143.24,232.77,1577.0,3.12,100.0
P-05930,Polyester Product 5930,Glass,14.98,0.81,0.46,Turkey,Plastic,4460.7,Air,137.03,48.48,1892.6,4.91,100.0
P-05931,Wood Product 5931,Wool,5.7,0.5,0.2,Germany,Bioplastic,5666.9,Sea,149.65,119.86,1579.4,0.87,100.0
P-05932,Wood Product 5932,Wood,7.92,0.72,0.29,India,Recycled,8354.5,Air,48.1,249.51,4268.2,2.96,100.0
P-05933,Aluminum Product 5933,Wool,1.91,0.76,0.48,Vietnam,Recycled,6210.4,Air,102.0,127.64,3713.7,4.83,100.0
P-05934,Polyester Product 5934,Wool,5.49,0.66,0.39,Vietnam,Paper,8643.7,Sea,73.83,98.56,3436.6,1.75,100.0
P-05935,Paper Product 5935,Glass,9.04,0.29,0.71,Turkey,Paper,11499.0,Sea,69.32,161.47,3596.1,2.54,100.0
P-05936,Wool Product 5936,Wood,1.75,0.57,0.41,Bangladesh,Paper,658.9,Sea,100.81,251.76,2034.0,1.35,100.0
P-05937,Aluminum Product 5937,Aluminum,2.51,0.48,0.11,Vietnam,Cardboard,2347.7,Road,63.18,196.88,1151.9,0.96,100.0
P-05938,Wool Product 5938,Leather,1.88,0.89,0.13,UK,Plastic,10200.6,Road,98.21,71.23,3213.3,2.85,100.0
P-05939,Glass Product 5939,Aluminum,9.29,0.2,0.29,India,Bioplastic,5613.9,Sea,42.73,11.61,1146.4,4.47,100.0
P-05940,Steel Product 5940,Cotton,5.26,0.88,0.5,Italy,Recycled,3913.3,Sea,4.54,236.04,3526.6,3.11,100.0
P-05941,Wool Product 5941,Paper,3.42,0.26,0.82,UK,Recycled,6515.7,Air,44.66,52.59,4277.7,0.84,100.0
P-05942,Paper Product 5942,Wool,10.22,0.58,0.54,Vietnam,Cardboard,6939.8,Rail,2.97,49.69,4289.4,0.87,100.0
P-05943,Plastic Product 5943,Paper,2.34,0.44,0.49,India,Paper,4494.4,Air,57.43,30.8,2871.6,3.28,100.0
P-05944,Cotton Product 5944,Wood,10.19,0.79,0.5,USA,Cardboard,1879.6,Air,53.53,16.02,4699.8,0.94,100.0
P-05945,Cotton Product 5945,Leather,9.24,0.5,0.75,Bangladesh,Paper,103.6,Sea,149.56,45.07,1999.8,0.75,100.0
P-05946,Polyester Product 5946,Paper,8.2,0.42,0.16,Turkey,Cardboard,1318.1,Road,69.53,275.24,1194.3,3.3,100.0
P-05947,Wool Product 5947,Aluminum,8.2,0.94,0.34,Turkey,Recycled,3835.7,Road,23.35,265.61,2859.5,1.57,100.0
P-05948,Aluminum Product 5948,Glass,5.24,0.7,0.51,Germany,Plastic,3305.6,Air,16.04,59.2,4650.3,0.23,100.0
P-05949,Polyester Product 5949,Leather,8.98,0.38,0.75,Turkey,Recycled,3672.6,Road,60.84,89.79,1742.8,4.86,100.0
P-05950,Steel Product 5950,Paper,10.33,0.71,0.72,Bangladesh,Plastic,1105.4,Rail,67.05,200.87,2509.8,1.49,100.0
P-05951,Glass Product 5951,Wool,13.77,0.78,0.54,Italy,Recycled,7889.2,Air,20.95,132.07,268.1,2.64,100.0
P-05952,Glass Product 5952,Paper,6.48,0.68,0.41,Germany,Paper,5832.2,Rail,12.29,140.73,4421.6,1.99,100.0
P-05953,Leather Product 5953,Wood,1.7,0.75,0.35,China,Paper,2297.8,Sea,29.59,37.35,465.9,4.23,100.0
P-05954,Glass Product 5954,Steel,4.27,0.86,0.54,Germany,Paper,6911.5,Sea,84.45,298.39,2401.1,0.67,100.0
P-05955,Wool Product 5955,Glass,10.97,0.21,0.29,Vietnam,Bioplastic,6025.7,Rail,8.78,289.77,2116.9,0.22,100.0
P-05956,Plastic Product 5956,Aluminum,1.97,0.3,0.8,China,Bioplastic,4641.6,Sea,143.27,173.8,529.7,0.48,100.0
P-05957,Paper Product 5957,Leather,14.5,0.45,0.42,Italy,Cardboard,3844.5,Air,11.87,85.59,3253.9,1.97,100.0
P-05958,Paper Product 5958,Steel,12.69,0.37,0.33,Brazil,Plastic,10009.4,Rail,85.44,142.84,1669.8,3.34,100.0
P-05959,Steel Product 5959,Cotton,5.6,0.86,0.26,India,Recycled,10773.0,Air,45.64,50.35,3792.3,2.64,100.0
P-05960,Wool Product 5960,Cotton,13.29,0.28,0.17,USA,Plastic,7441.7,Road,6.09,192.31,1713.2,2.94,100.0
P-05961,Glass Product 5961,Aluminum,7.03,0.75,0.4,Brazil,Bioplastic,1190.1,Road,43.12,299.28,3200.5,3.87,100.0
P-05962,Wood Product 5962,Glass,7.49,0.78,0.13,Germany,Paper,4944.6,Rail,130.29,83.3,4456.0,1.63,100.0
P-05963,Polyester Product 5963,Paper,5.57,0.57,0.87,China,Bioplastic,7945.5,Sea,2.82,265.19,822.5,0.24,100.0
P-05964,Steel Product 5964,Paper,1.92,0.93,0.65,India,Recycled,4078.2,Rail,16.82,172.51,2170.9,0.18,100.0
P-05965,Glass Product 5965,Wood,5.79,0.49,0.22,Brazil,Plastic,11551.9,Road,47.13,186.49,1547.5,4.56,100.0
P-05966,Wool Product 5966,Paper,10.95,0.59,0.23,UK,Recycled,6309.2,Air,80.81,169.9,4797.3,1.78,100.0
P-05967,Steel Product 5967,Leather,8.56,0.55,0.27,UK,Plastic,6520.9,Sea,33.73,17.98,1460.8,1.59,100.0
P-05968,Leather Product 5968,Glass,1.74,0.48,0.42,India,Plastic,3463.3,Rail,121.89,7.65,4113.8,3.81,100.0
P-05969,Glass Product 5969,Steel,12.51,0.79,0.8,China,Cardboard,2790.6,Sea,89.66,112.14,546.5,3.27,100.0
P-05970,Leather Product 5970,Aluminum,3.06,0.95,0.88,India,Plastic,2171.9,Air,13.37,229.15,2730.8,1.77,100.0
P-05971,Plastic Product 5971,Wool,9.46,0.91,0.7,Italy,Plastic,7554.7,Air,82.24,69.87,2300.2,2.79,100.0
P-05972,Aluminum Product 5972,Wool,4.3,0.64,0.88,Bangladesh,Recycled,8526.2,Road,44.39,179.5,877.6,4.44,100.0
P-05973,Wood Product 5973,Paper,12.59,0.31,0.64,Bangladesh,Cardboard,401.4,Rail,85.85,21.02,213.7,1.29,100.0
P-05974,Wood Product 5974,Wool,2.29,0.82,0.11,Germany,Cardboard,5804.0,Sea,9.33,284.47,4333.3,0.19,100.0
P-05975,Plastic Product 5975,Wool,5.87,0.55,0.44,India,Paper,6770.5,Air,112.83,156.8,3696.9,0.19,100.0
P-05976,Leather Product 5976,Leather,14.12,0.79,0.77,Bangladesh,Paper,3664.9,Air,25.09,64.29,2273.2,4.69,100.0
P-05977,Polyester Product 5977,Paper,5.34,0.24,0.22,Bangladesh,Bioplastic,110.1,Sea,12.08,283.94,3517.3,2.76,100.0
P-05978,Wool Product 5978,Steel,7.91,0.56,0.49,Turkey,Plastic,7306.1,Road,48.15,24.51,1388.6,3.81,100.0
P-05979,Aluminum Product 5979,Glass,7.7,0.83,0.52,China,Recycled,9892.7,Air,67.02,111.99,4950.6,4.41,100.0
P-05980,Paper Product 5980,Cotton,9.38,0.6,0.4,Turkey,Paper,10825.1,Road,79.56,180.71,4321.8,0.65,100.0
P-05981,Aluminum Product 5981,Wool,9.12,0.34,0.65,India,Paper,7982.4,Road,134.97,113.14,4187.7,2.91,100.0
P-05982,Wool Product 5982,Plastic,14.72,0.41,0.89,Bangladesh,Recycled,8087.6,Sea,28.42,61.19,3060.0,3.43,100.0
P-05983,Cotton Product 5983,Wool,10.48,0.22,0.58,USA,Bioplastic,1085.3,Sea,49.97,291.24,1328.4,3.3,100.0
P-05984,Plastic Product 5984,Glass,5.53,0.33,0.28,Germany,Cardboard,4661.6,Air,64.0,19.18,2857.2,4.45,100.0
P-05985,Polyester Product 5985,Wood,1.35,0.43,0.18,Germany,Cardboard,1162.2,Air,64.1,211.47,3987.6,3.74,100.0
P-05986,Glass Product 5986,Wool,7.15,0.54,0.6,Vietnam,Bioplastic,11516.3,Road,18.64,50.72,4761.6,3.89,100.0
P-05987,Paper Product 5987,Polyester,4.27,0.58,0.58,Vietnam,Cardboard,9497.3,Rail,68.89,95.58,1710.5,2.91,100.0
P-05988,Aluminum Product 5988,Steel,2.67,0.75,0.71,Bangladesh,Bioplastic,7482.8,Air,60.77,5.28,2349.0,2.72,100.0
P-05989,Steel Product 5989,Polyester,9.5,0.7,0.62,Bangladesh,Cardboard,1397.6,Rail,130.7,284.01,1325.2,4.63,100.0
P-05990,Polyester Product 5990,Glass,8.12,0.54,0.33,Italy,Recycled,11993.1,Air,17.95,160.07,4367.4,1.01,100.0
P-05991,Cotton Product 5991,Steel,9.08,0.95,0.32,Italy,Bioplastic,9904.4,Air,34.42,112.56,4358.8,4.01,100.0
P-05992,Steel Product 5992,Leather,13.37,0.92,0.85,UK,Cardboard,8006.9,Rail,123.83,234.94,1896.3,1.34,100.0
P-05993,Plastic Product 5993,Paper,9.43,0.47,0.16,Germany,Recycled,7854.6,Sea,9.0,120.8,1497.8,3.22,100.0
P-05994,Cotton Product 5994,Paper,10.16,0.86,0.83,India,Bioplastic,5165.5,Rail,102.13,60.67,2720.8,4.29,100.0
P-05995,Wool Product 5995,Plastic,4.51,0.76,0.21,Bangladesh,Bioplastic,6761.2,Rail,78.52,152.42,2827.3,0.33,100.0
P-05996,Plastic Product 5996,Wood,7.51,0.36,0.14,Turkey,Recycled,6949.7,Road,73.45,266.7,4483.6,2.68,100.0
P-05997,Paper Product 5997,Cotton,3.73,0.6,0.75,Italy,Paper,1763.1,Air,106.82,297.82,719.1,2.46,100.0
P-05998,Plastic Product 5998,Leather,4.05,0.28,0.31,Germany,Recycled,5765.7,Rail,48.13,147.11,553.8,1.18,100.0
P-05999,Steel Product 5999,Glass,3.18,0.21,0.51,Vietnam,Recycled,396.5,Rail,11.16,70.86,1164.1,3.72,100.0
P-06000,Aluminum Product 6000,Plastic,9.96,0.92,0.26,USA,Recycled,10640.3,Air,10.36,258.47,4254.1,0.11,100.0
P-06001,Aluminum Product 6001,Cotton,1.82,0.26,0.54,Bangladesh,Cardboard,10611.9,Sea,91.69,198.44,3640.4,2.85,100.0
P-06002,Glass Product 6002,Glass,3.7,0.77,0.12,UK,Plastic,6126.3,Road,102.34,160.73,4157.0,3.93,100.0
P-06003,Wool Product 6003,Leather,13.78,0.36,0.28,UK,Bioplastic,5513.2,Sea,11.21,195.97,897.8,2.87,100.0
P-06004,Leather Product 6004,Wool,1.83,0.67,0.13,UK,Plastic,10847.4,Road,6.4,269.66,4748.0,3.92,100.0
P-06005,Wool Product 6005,Leather,12.62,0.54,0.88,China,Paper,8574.1,Sea,4.48,153.32,3249.4,2.06,100.0
P-06006,Glass Product 6006,Aluminum,13.07,0.62,0.57,Brazil,Paper,6779.6,Rail,39.72,112.14,3856.6,1.14,100.0
P-06007,Polyester Product 6007,Steel,6.24,0.28,0.72,Brazil,Recycled,11296.0,Air,51.81,182.45,2525.5,0.6,100.0
P-06008,Polyester Product 6008,Paper,1.3,0.35,0.24,China,Paper,2398.2,Road,29.13,19.05,4004.6,4.94,100.0
P-06009,Wool Product 6009,Steel,10.59,0.93,0.61,India,Bioplastic,9412.4,Air,80.3,98.71,3424.9,3.45,100.0
P-06010,Polyester Product 6010,Glass,7.84,0.54,0.59,Italy,Recycled,5323.7,Road,105.76,227.56,3947.1,4.86,100.0
P-06011,Paper Product 6011,Wood,6.04,0.69,0.32,Bangladesh,Bioplastic,7591.0,Sea,65.54,27.73,3800.2,1.9,100.0
P-06012,Steel Product 6012,Cotton,11.96,0.89,0.54,Germany,Paper,5197.0,Rail,26.92,188.06,4764.7,4.8,100.0
P-06013,Wool Product 6013,Leather,2.23,0.91,0.59,Vietnam,Bioplastic,2506.7,Air,37.42,202.46,4012.2,1.06,100.0
P-06014,Polyester Product 6014,Paper,6.81,0.72,0.26,India,Plastic,6848.7,Sea,34.15,207.68,3091.8,4.98,100.0
P-06015,Wool Product 6015,Plastic,13.77,0.64,0.24,Bangladesh,Plastic,6280.5,Air,5.41,21.32,3794.2,1.68,100.0
P-06016,Leather Product 6016,Leather,5.1,0.32,0.51,India,Paper,11180.5,Air,130.94,107.38,565.3,2.75,100.0
P-06017,Plastic Product 6017,Aluminum,5.53,0.93,0.85,Brazil,Bioplastic,7368.5,Sea,52.44,142.63,1627.0,0.41,100.0
P-06018,Aluminum Product 6018,Wood,9.2,0.22,0.24,Turkey,Recycled,6960.2,Sea,101.79,177.57,4108.0,1.97,100.0
P-06019,Wood Product 6019,Aluminum,4.38,0.87,0.23,Turkey,Paper,155.3,Road,75.23,188.15,4820.8,0.92,100.0
P-06020,Glass Product 6020,Leather,14.2,0.52,0.23,USA,Bioplastic,6435.8,Sea,92.33,21.53,2614.4,2.45,100.0
P-06021,Cotton Product 6021,Aluminum,4.3,0.91,0.41,UK,Recycled,7540.9,Rail,32.75,109.47,4314.1,3.22,100.0
P-06022,Wool Product 6022,Steel,12.14,0.2,0.41,Bangladesh,Paper,10871.7,Sea,10.04,9.98,811.0,3.54,100.0
P-06023,Wool Product 6023,Steel,4.75,0.2,0.2,India,Cardboard,3369.0,Rail,128.47,151.44,3989.4,0.92,100.0
P-06024,Glass Product 6024,Cotton,3.3,0.65,0.64,Vietnam,Cardboard,1853.6,Air,104.63,134.06,2040.8,1.95,100.0
P-06025,Steel Product 6025,Polyester,2.0,0.57,0.41,Vietnam,Cardboard,4254.1,Air,21.47,284.84,3820.6,3.22,100.0
P-06026,Polyester Product 6026,Plastic,9.74,0.84,0.78,UK,Cardboard,11942.9,Sea,95.63,217.66,940.9,3.09,100.0
P-06027,Wood Product 6027,Plastic,6.08,0.81,0.5,Vietnam,Bioplastic,5657.4,Sea,127.67,230.29,1058.2,4.42,100.0
P-06028,Wool Product 6028,Steel,12.83,0.95,0.23,China,Recycled,9544.1,Road,93.3,100.89,3497.2,0.82,100.0
P-06029,Cotton Product 6029,Plastic,6.05,0.7,0.63,UK,Bioplastic,8224.0,Sea,36.87,159.19,874.7,3.86,100.0
P-06030,Polyester Product 6030,Cotton,1.15,0.43,0.47,Brazil,Plastic,6676.1,Air,12.5,267.93,4665.5,0.25,100.0
P-06031,Steel Product 6031,Paper,14.05,0.83,0.3,UK,Bioplastic,4906.0,Road,21.76,144.44,578.3,1.41,100.0
P-06032,Glass Product 6032,Paper,2.55,0.58,0.66,USA,Plastic,2057.9,Rail,109.87,208.58,1626.3,1.2,100.0
P-06033,Glass Product 6033,Steel,3.77,0.92,0.62,India,Paper,11220.7,Sea,98.52,39.41,556.5,1.18,100.0
P-06034,Aluminum Product 6034,Cotton,14.05,0.34,0.47,USA,Recycled,4937.7,Rail,66.03,52.53,1025.0,0.38,100.0
P-06035,Polyester Product 6035,Paper,2.41,0.41,0.3,Germany,Cardboard,10958.7,Sea,39.74,241.85,621.3,2.38,100.0
P-06036,Polyester Product 6036,Leather,2.15,0.81,0.87,Bangladesh,Cardboard,2849.7,Road,42.62,288.25,3839.9,4.33,100.0
P-06037,Cotton Product 6037,Leather,11.82,0.23,0.31,Germany,Bioplastic,2096.1,Sea,54.74,145.01,488.1,0.54,100.0
P-06038,Polyester Product 6038,Aluminum,6.56,0.48,0.54,UK,Bioplastic,7122.1,Sea,134.02,165.27,4654.3,0.79,100.0
P-06039,Cotton Product 6039,Wool,12.07,0.76,0.46,China,Bioplastic,4105.2,Road,58.45,288.38,1676.6,3.16,100.0
P-06040,Aluminum Product 6040,Leather,12.14,0.22,0.24,Germany,Recycled,7720.8,Rail,66.07,266.05,3246.2,2.33,99.95
P-06041,Steel Product 6041,Aluminum,2.1,0.63,0.73,China,Bioplastic,939.0,Sea,124.75,119.28,356.5,2.25,100.0
P-06042,Steel Product 6042,Paper,11.75,0.37,0.53,Turkey,Recycled,4519.0,Road,74.92,137.31,1055.1,0.36,100.0
P-06043,Aluminum Product 6043,Paper,4.81,0.43,0.24,India,Plastic,1610.5,Air,46.69,254.58,904.2,4.24,100.0
P-06044,Polyester Product 6044,Glass,8.52,0.24,0.34,Turkey,Recycled,3954.0,Air,50.02,87.94,3555.4,4.53,100.0
P-06045,Wood Product 6045,Steel,14.94,0.5,0.38,Vietnam,Plastic,4408.8,Sea,75.82,223.3,2642.2,4.13,100.0
P-06046,Polyester Product 6046,Polyester,14.32,0.28,0.47,USA,Paper,4694.7,Sea,116.09,91.03,2012.8,0.67,100.0
P-06047,Leather Product 6047,Cotton,7.0,0.55,0.37,Brazil,Bioplastic,6731.7,Rail,90.69,238.69,1415.1,2.25,100.0
P-06048,Aluminum Product 6048,Wood,2.05,0.38,0.47,UK,Plastic,1093.6,Road,98.8,31.88,4209.4,1.74,100.0
P-06049,Leather Product 6049,Wood,6.61,0.28,0.78,USA,Plastic,3486.8,Air,106.22,229.89,697.4,0.27,100.0
P-06050,Leather Product 6050,Leather,11.36,0.82,0.53,Italy,Bioplastic,4352.0,Rail,92.14,68.54,1162.8,3.63,100.0
P-06051,Glass Product 6051,Plastic,5.43,0.44,0.34,Vietnam,Recycled,2340.7,Sea,76.77,21.0,4104.1,1.53,100.0
P-06052,Cotton Product 6052,Polyester,12.94,0.74,0.73,USA,Recycled,10018.1,Air,109.31,180.64,279.2,0.35,100.0
P-06053,Plastic Product 6053,Glass,8.31,0.9,0.5,UK,Cardboard,9413.3,Air,84.51,9.79,1774.3,0.51,100.0
P-06054,Steel Product 6054,Wood,10.25,0.66,0.22,Vietnam,Bioplastic,10658.7,Sea,132.62,29.6,3820.3,4.2,100.0
P-06055,Glass Product 6055,Steel,13.0,0.76,0.54,China,Paper,6638.7,Road,90.9,242.46,2437.9,4.78,100.0
P-06056,Steel Product 6056,Wood,2.48,0.94,0.58,Bangladesh,Recycled,10759.9,Road,123.6,225.17,3157.0,3.18,100.0
P-06057,Glass Product 6057,Paper,5.15,0.46,0.89,Brazil,Plastic,11926.3,Road,69.34,28.68,3900.4,4.52,100.0
P-06058,Aluminum Product 6058,Glass,3.6,0.51,0.12,Bangladesh,Paper,6967.4,Road,22.47,251.78,4417.4,4.2,100.0
P-06059,Polyester Product 6059,Wool,4.45,0.52,0.49,Bangladesh,Paper,5383.8,Sea,87.67,31.04,1876.8,2.09,100.0
P-06060,Leather Product 6060,Steel,2.94,0.69,0.17,UK,Cardboard,10018.8,Air,109.94,275.21,638.4,3.35,100.0
P-06061,Glass Product 6061,Leather,6.89,0.45,0.22,Brazil,Bioplastic,4738.1,Road,10.24,190.46,3151.5,2.18,100.0
P-06062,Cotton Product 6062,Plastic,5.01,0.27,0.61,Vietnam,Cardboard,3384.8,Rail,44.22,266.67,1252.6,4.31,100.0
P-06063,Steel Product 6063,Plastic,14.44,0.38,0.82,Germany,Bioplastic,8291.6,Road,13.14,170.43,1522.7,1.71,100.0
P-06064,Plastic Product 6064,Glass,7.53,0.41,0.74,China,Bioplastic,2932.5,Sea,149.69,204.13,1897.5,0.66,100.0
P-06065,Glass Product 6065,Aluminum,2.22,0.44,0.64,India,Cardboard,5406.4,Air,35.19,169.24,2657.0,1.46,100.0
P-06066,Cotton Product 6066,Glass,11.89,0.61,0.74,Brazil,Bioplastic,11594.2,Air,112.53,270.95,3371.6,1.28,100.0
P-06067,Cotton Product 6067,Steel,12.97,0.53,0.43,Bangladesh,Bioplastic,10250.8,Rail,24.16,56.31,2260.3,3.87,100.0
P-06068,Leather Product 6068,Steel,10.32,0.58,0.2,Germany,Cardboard,2612.3,Air,104.89,154.71,2003.4,2.75,100.0
